Field ID,Crop_Lucerne/Medics,Crop_Planted pastures (perennial),Crop_Fallow,Crop_Wine grapes,Crop_Weeds,Crop_Small grain grazing,Crop_Wheat,Crop_Canola,Crop_Rooibos
111,0.013276304,0.02132509,0.07268229,0.47692022,0.41159335,0.0020045103,0.00026211567,7.778006e-05,0.0018583329
115,7.080151e-08,2.3537175e-06,0.00018297604,0.99971896,9.558423e-05,9.387998e-09,2.2223938e-10,4.9144575e-13,7.2315153e-12
122,0.00031860633,0.00084574416,7.97535e-05,6.530877e-07,4.2464058e-06,0.23838691,0.7597328,0.0006311252,1.76397e-07
123,0.034180187,0.008941239,0.0008346022,0.00031549815,0.0004974597,0.0101233255,0.042641073,0.9023493,0.00011735068
124,1.004532e-05,0.0050604795,5.0997653e-05,0.99286604,0.002012135,2.2061049e-07,1.6620864e-07,1.319855e-10,4.9447318e-11
126,0.15200251,0.7200077,0.028205838,0.009758668,0.03039366,0.05628063,0.0023657493,0.00072976446,0.00025551635
130,0.0036129798,0.37746245,0.15154925,0.24223058,0.21575208,0.0078074695,0.0013813374,9.0934074e-05,0.00011294258
133,0.06500851,0.61425525,0.038964942,0.2570175,0.018849388,0.00455826,0.00095110445,0.00016447896,0.00023061296
134,0.06588705,0.87329614,0.0010230751,0.004811604,0.004964104,0.036101192,0.009506208,0.004356918,5.3734926e-05
135,0.023678508,0.014712511,0.012775585,0.00088492985,0.0059659802,0.0141250435,0.00034844625,0.00070202246,0.9268069
136,0.17190152,0.8100669,0.0007531785,0.00015272685,0.00041202136,0.013468033,0.0031125145,0.00013150358,1.6697122e-06
139,0.0033974187,0.04922075,0.1905391,0.00049609237,0.6548209,0.09359914,0.005397033,0.00059752737,0.001931938
147,0.0110618025,0.54490185,0.01560918,0.00062457204,0.11172426,0.25017357,0.034529634,0.0014974563,0.029877663
150,0.08075258,0.19406295,0.04069671,0.016996883,0.3187887,0.008660612,0.0010168719,0.0015711256,0.3374536
156,0.019697051,0.02551071,0.11594881,0.00025268563,0.8373114,0.0012669244,5.4364227e-06,1.0827628e-06,5.962957e-06
160,0.001953276,0.084075324,0.00059944484,0.8917982,0.020561058,0.000112284346,0.0008955247,3.3897443e-06,1.5047951e-06
165,0.00040111263,0.001036078,0.0015265022,0.9963398,0.00047453243,0.00020135178,8.733189e-06,2.4765418e-06,9.427768e-06
167,0.0004635207,8.48585e-05,8.634606e-06,6.2230123e-07,1.5067669e-06,0.02283184,0.97658265,2.6320526e-05,4.4995616e-08
169,0.048087172,0.04368081,0.22067785,0.00027025552,0.01056451,0.23902254,0.43005523,0.0059433226,0.0016982962
170,0.197513,0.65154606,0.014556626,0.008666033,0.118140444,0.009177471,0.0002781932,8.994867e-05,3.21919e-05
178,0.03404703,0.78084743,0.00230422,0.0015232257,0.0070365197,0.16797894,0.0043067504,0.001932825,2.2996592e-05
179,0.8032938,0.05554073,0.0794184,0.00073125574,0.013161993,0.02738772,0.009152267,0.0024977096,0.008816132
184,0.014730941,0.011462866,0.00057919,0.00017651837,0.00023030296,0.06850605,0.71198165,0.19169003,0.0006424899
195,0.21192439,0.3680914,0.16314507,0.017135384,0.07532486,0.13175932,0.022514557,0.008981484,0.0011235451
197,0.39337483,0.34624565,0.12136346,0.066531874,0.04595394,0.024902424,0.0013117073,0.00030033995,1.5813908e-05
199,2.9425411e-08,2.2920721e-08,0.0007901996,0.9992062,3.5524904e-06,1.7402026e-10,7.1114234e-12,3.4441064e-16,3.4614342e-13
204,0.07149129,0.85203093,0.011491134,0.011201708,0.012321875,0.025107676,0.009382809,0.0069005797,7.1916016e-05
207,1.4761215e-08,1.860376e-06,0.004608251,0.99526536,0.00012447688,3.215915e-09,1.693879e-10,4.1956523e-15,6.2685955e-12
211,0.0011296023,0.040492456,0.00015280042,4.9913324e-05,0.0056340056,0.00012711747,1.1645414e-05,4.2642456e-05,0.9523598
212,0.016598124,0.12998077,0.018333301,0.7064542,0.009602951,0.061902653,0.05603955,0.0010579892,3.042352e-05
216,0.00020466353,0.024085853,0.010493393,0.9635293,0.0012477584,3.784913e-05,0.00039993,1.1254816e-06,1.5290999e-07
221,0.06068339,0.20599465,0.004538647,0.0030052091,0.0031447776,0.49010473,0.22173126,0.010502005,0.000295356
224,0.00027130742,2.7706349e-06,0.0012706735,0.9978713,0.00058399,1.7095285e-08,4.452047e-09,1.04885805e-11,6.275032e-10
226,0.007775493,0.07121372,0.021261366,0.8694128,0.011231042,0.015549762,0.0031074702,0.0004328628,1.5446747e-05
233,0.00049863185,0.013945882,0.79316217,4.670883e-05,0.177048,0.014845224,0.00016824025,4.617931e-06,0.00028055144
235,8.62655e-07,2.1257018e-05,0.00010928515,0.999368,0.00050060765,6.973292e-09,2.7012423e-09,9.205569e-12,9.337378e-10
238,2.3333308e-05,1.0020179e-05,0.00063942105,0.99733955,0.00042402413,1.9207771e-08,6.409424e-08,6.6796024e-10,0.0015635779
239,0.0015428915,0.030243808,0.07737603,0.0004432424,0.8872036,0.0013524977,1.7884366e-05,4.0213404e-06,0.001816071
241,0.009108345,0.062446058,0.6836556,0.0011091589,0.2158219,0.022273112,0.0026395288,0.00012487898,0.0028213935
244,0.002894308,0.111845925,0.07332476,0.00033747093,0.8032529,0.007330261,7.643958e-05,1.11479885e-05,0.00092679204
245,1.8141669e-05,3.532129e-05,0.0050107976,0.9948198,0.00011566174,2.554351e-07,1.6931075e-08,7.9905475e-12,5.57015e-10
247,7.16283e-05,0.0012002931,0.000695269,0.9963687,0.0001501181,0.00141633,9.568143e-05,1.974889e-06,9.284436e-09
248,0.27445218,0.012771596,0.010510732,0.000235715,0.69988835,0.0012450012,0.000118604534,2.7217811e-06,0.0007750915
250,0.002331046,0.01728416,0.00032708736,7.572166e-05,0.015141417,0.21936801,0.70693254,0.038044296,0.00049576326
254,0.101223946,0.7359707,0.15301491,0.0030795098,0.0036298712,0.002490626,0.00026697683,1.9043868e-05,0.00030450552
256,0.012650144,0.034108646,0.00032023955,0.005758161,0.00031301408,0.2750401,0.6511269,0.02066105,2.1700947e-05
262,6.81361e-07,2.2709184e-05,7.43576e-05,0.9998932,9.124084e-06,2.238196e-08,2.921166e-09,6.060515e-14,3.0702773e-12
265,0.00067534496,0.1625996,0.34676814,0.00086586503,0.46485925,0.023179557,0.00019496836,1.8253273e-05,0.00083903596
277,0.0008463346,0.0077412473,0.87262076,5.7481243e-06,0.0179267,0.09996982,0.00083532475,5.728857e-06,4.8234127e-05
300,0.010220531,0.9109591,0.009649063,0.001285748,0.02555595,0.040416025,0.0015346365,0.00021787701,0.00016106431
301,0.029538667,0.0004376152,0.00024088829,6.3463376e-06,2.1948232e-05,0.009291632,0.011189895,0.9492462,2.6691565e-05
302,0.053409416,0.3013131,0.13440159,0.0013518899,0.23825602,0.20285936,0.012279743,0.017297778,0.038831078
303,0.0001419567,0.003741493,0.072786696,6.09193e-06,0.05357843,0.0062987367,7.210672e-05,1.592564e-05,0.8633586
311,0.0034784775,0.9010744,0.0012823904,0.0010056545,0.003738134,0.063137874,0.026129803,0.00014971242,3.542038e-06
312,0.0008140019,0.036904015,0.0008815212,0.9043226,0.056903265,0.000110162015,6.347096e-05,5.247492e-07,4.8724894e-07
319,0.017731922,0.018868268,0.17771137,0.76857704,0.015367357,0.0011677404,0.0003615929,6.04371e-05,0.00015427153
320,0.004227779,0.0002542859,3.3716067e-05,1.6705337e-06,1.7564551e-05,0.012223439,0.98317087,7.055692e-05,1.02753326e-07
323,0.070763685,0.8569363,0.0014352121,0.00080926233,0.0010400589,0.060803603,0.007809379,0.00038950722,1.3052093e-05
324,0.81327,0.026133448,0.005916255,1.8955108e-05,0.002344744,0.1504986,0.0014886766,0.00021176708,0.000117603704
327,0.04387392,0.86982507,0.002052178,0.00067316974,0.001912424,0.04120452,0.0062215417,0.033738453,0.00049868406
337,0.00022199625,0.0009893739,7.708341e-06,0.00011851967,6.471503e-06,0.014536622,0.9766102,0.007508748,3.7632063e-07
341,0.00042840367,0.9984807,0.00013049887,0.0002639846,1.3382525e-05,0.00035444385,0.00032099144,5.0384756e-06,2.5419301e-06
343,0.5143,0.3950233,0.017654184,0.051134836,0.009310509,0.0091421725,0.0021544439,0.0010613461,0.00021918816
345,0.003099671,0.00061746035,1.2041648e-05,1.8001563e-05,3.1563038e-06,0.06517129,0.93053436,0.0005437612,2.3235998e-07
354,0.8186005,0.10539733,0.0051889834,0.015090475,0.054377336,0.001152584,8.474061e-05,5.3012143e-05,5.507223e-05
355,0.0040929047,0.207485,0.026773278,9.2653165e-05,0.06457483,0.69187015,0.0015194963,0.0033166367,0.00027491985
361,0.1044413,0.0060945237,0.0073852926,0.002400885,0.00095267675,0.055098135,0.06646439,0.7570547,0.00010821883
364,0.013280591,0.6267865,0.0017456472,0.2770423,0.013025114,0.023718823,0.044061102,0.00031210715,2.7811702e-05
365,0.0024983021,0.009695359,0.00036256324,4.440329e-05,2.442986e-05,0.19629982,0.7909285,0.00014588957,7.653063e-07
366,0.0772897,0.08332579,0.3473662,0.08956973,0.39902872,0.003016123,0.0003442863,2.9929046e-05,2.9484887e-05
369,0.0025079485,0.0030705952,8.7782995e-05,0.00023178963,1.2669955e-05,0.0922185,0.90143186,0.00043792752,9.226063e-07
370,0.23737776,0.7558683,0.00032370762,0.000363346,0.00040089973,0.0034116197,0.0020673214,0.00018435303,2.68275e-06
375,0.25717118,0.43736428,0.04913848,0.0008637336,0.006623029,0.21479674,0.026358139,0.0074965106,0.00018794052
376,0.08190321,0.32233563,0.046464995,0.000775922,0.44955674,0.09542225,0.0028082752,0.00038270422,0.00035025703
380,0.02209182,0.0817325,0.004986942,0.00016118758,0.0008609643,0.61817896,0.26960146,0.0013671757,0.0010189281
383,0.0006834155,0.0002899975,3.2731077e-05,1.4441874e-05,1.3044561e-05,0.024387216,0.8599936,0.11455579,2.9774976e-05
385,0.6590557,0.05228293,0.15879188,0.01823698,0.0969616,0.01145239,0.0017300688,0.0002273519,0.0012609849
397,0.78786623,0.13549726,0.0015384469,0.00020934688,0.0026298594,0.025194284,0.03821851,0.008697936,0.00014811635
401,2.7360093e-05,0.009971002,0.0008989946,0.98638695,0.0023329721,4.0799905e-06,0.00037849252,9.3429e-08,6.1588414e-09
412,0.031634357,0.12653223,0.002619827,0.005394122,0.012551849,0.000883858,0.0002172429,0.0008661084,0.8193005
414,0.9239055,0.00032148926,5.3184456e-05,9.263725e-08,2.3136545e-06,0.006586472,0.019274624,0.049849488,6.8070367e-06
416,0.11413117,0.08060576,0.2446805,0.000926813,0.023482593,0.27754912,0.22876966,0.024269752,0.005584647
419,0.0023952601,0.010376866,3.8362923e-05,3.7431582e-06,0.00035471813,0.9216288,0.06284444,0.0020405794,0.00031725984
420,0.060408555,0.1308936,0.0007856361,0.0001586941,0.0043616565,0.02338333,0.009996668,0.7697056,0.00030625952
421,0.18042226,0.00385821,0.030672764,1.9261872e-05,8.8940214e-05,0.16191258,0.5921174,0.010018449,0.020890137
422,0.024374012,0.8867216,0.004044246,0.0022761582,0.05249695,0.026470277,0.0029535387,0.0006038089,5.9396163e-05
423,0.0028776692,0.6104711,0.007195552,0.35908747,0.017283563,0.0021137814,0.0009228092,3.0514397e-05,1.755809e-05
428,0.31229654,0.65476704,0.0007551988,0.016151614,0.013865711,0.0020958623,3.2824206e-05,1.3108742e-05,2.2141012e-05
437,0.009203777,0.8105155,0.015047705,0.0023996036,0.1535523,0.0063170367,0.00043268656,0.0002934944,0.0022378226
438,0.0023402213,0.00017671815,0.006832485,0.9902771,0.00037249908,9.925982e-07,1.9560613e-08,6.5728184e-10,9.807013e-12
439,3.5421006e-06,0.0066697774,3.2903044e-05,0.99269867,0.00058660936,1.7603431e-06,6.8152513e-06,1.2150174e-08,8.8188534e-10
442,0.0037099912,0.6036377,0.29041556,0.0010186278,0.09708678,0.0034731019,0.000545469,5.275856e-05,6.001399e-05
458,0.10949606,0.33212525,0.40249854,0.00791941,0.11921699,0.027587932,0.00041699322,0.00053171715,0.00020720232
462,0.032472618,0.3195474,0.007181975,0.0005450245,0.5159553,0.004419363,0.00020350183,8.915848e-05,0.11958557
468,0.004009508,0.8331442,0.0002480619,2.1041158e-05,0.046625804,0.11551895,0.000414593,1.1014736e-05,6.860034e-06
473,0.005543354,0.009478769,0.0049417703,0.00013594571,0.001750201,0.61323106,0.18942384,0.17538884,0.000106135805
475,0.0010257738,0.015070039,0.14094749,0.0002437022,0.63385737,0.04317428,0.00031899734,4.4505156e-05,0.16531783
486,0.031355925,0.03504424,0.038438212,0.0024812603,0.0047474196,0.07434822,0.80680734,0.004690207,0.0020871698
487,5.6439138e-05,0.0015044071,0.050368436,1.9152798e-05,0.2780694,0.00558605,5.9357215e-05,1.0259906e-05,0.6643265
490,0.0015912574,0.9656724,6.85795e-05,2.1734327e-06,0.0001908481,0.029656153,0.0028083392,9.949121e-06,3.049633e-07
502,0.003359935,0.06840505,0.114559904,0.70537084,0.10668621,0.0010078084,0.00031277924,6.492282e-05,0.0002325367
509,0.14315914,0.39049572,0.0034801892,0.0009022369,0.014229727,0.081287354,0.0031619822,0.021266216,0.34201747
515,0.022950929,0.014036487,0.48428828,0.0068493607,0.4633152,0.005912783,0.0020760351,1.1108459e-05,0.00055985583
521,1.7598657e-05,4.091399e-05,0.0004385116,0.9994973,5.336168e-06,2.1461892e-07,7.439207e-08,1.733696e-10,2.1999205e-11
522,0.09159904,0.8062517,0.002845033,0.019828845,0.0011727537,0.04445161,0.031815816,0.0020189187,1.6195385e-05
524,0.0069752596,0.7023831,0.027292153,0.20372279,0.024472529,0.0045551136,0.028419754,0.0020651682,0.00011411538
527,0.0060078846,0.05539196,0.0016227685,1.172548e-05,0.1188092,0.8136794,0.004091568,0.0003566717,2.8873124e-05
534,0.000466835,0.07368742,0.0017972173,0.9195428,0.0043398226,0.00010042226,6.32337e-05,1.7253702e-06,5.4293844e-07
537,0.1808753,0.0023657854,0.062548175,0.6634319,0.09055237,0.00020276054,1.4763367e-05,2.46823e-06,6.4600245e-06
541,0.0002323156,0.041455574,0.005947453,0.95101297,0.0012881303,6.0852057e-05,2.5861743e-06,7.422036e-08,1.27654705e-08
542,0.005678268,0.13083813,0.004445809,0.00025577075,0.012272725,0.7117227,0.13161539,0.0028596171,0.00031162042
545,0.013896631,0.5504387,0.06389521,0.08751682,0.19735783,0.07201473,0.011973688,0.0015744211,0.0013321055
546,0.005760039,0.009125019,0.00040528682,0.00036379255,0.0003625038,0.11914651,0.4706379,0.3933203,0.0008786813
547,8.835629e-06,0.020254785,0.0009830713,0.9671771,0.011568472,6.668186e-06,1.0926484e-06,3.7871373e-09,5.43198e-08
548,6.3488296e-05,0.0011319465,0.14287505,0.8527234,0.003189003,1.6558823e-05,3.4502483e-07,5.2744107e-09,1.8178932e-07
551,0.00017017721,0.076242164,0.0025222565,0.9183904,0.0021375758,0.00047055265,6.451979e-05,2.1123935e-06,3.4300643e-07
552,0.01966096,0.12923536,0.0013828774,0.8393054,0.01031324,6.4986685e-05,1.1266769e-05,4.9039336e-06,2.1017539e-05
553,0.00097019307,0.025944943,0.002768874,0.94174576,0.025392378,0.00044470094,0.0026976361,2.9130711e-05,6.3817506e-06
555,0.05516083,0.0055835755,0.00058875576,0.00016700926,0.00024629183,0.10437663,0.7554678,0.07829151,0.00011764405
564,0.0056634923,0.79666936,0.095490836,0.00042763626,0.054914385,0.0281014,0.017001498,0.0014643655,0.00026695145
572,0.0020266415,0.06188191,0.0017432083,0.00041545354,0.26403618,0.018019678,0.0009162269,4.4627068e-05,0.65091604
575,0.045303397,0.018962199,0.92374146,0.005485992,0.0011088196,0.0052306997,0.00016169343,4.866607e-06,9.68633e-07
580,0.90643644,0.08207225,0.0004605925,1.8112927e-05,0.000495975,0.005643967,0.004782987,7.277714e-05,1.6937507e-05
583,0.0013651585,0.055376947,0.37462524,5.8436803e-05,0.18366992,0.3823388,0.0016858211,0.00012726498,0.00075243623
585,0.25177377,0.17494106,0.0016187064,0.0003416123,0.0007297379,0.41059273,0.13019547,0.02978236,2.451312e-05
589,3.3864586e-07,0.000102614016,0.0008059825,0.99886435,0.00022635818,2.7983987e-07,1.13219585e-07,1.7673949e-11,1.7840414e-10
590,6.1376886e-05,0.00055088446,0.04720472,7.4713435e-06,0.115603805,0.0014295576,6.5105146e-06,6.3483994e-06,0.83512926
592,0.0009756847,0.0011691037,1.9721538e-05,0.00044933945,3.5214733e-05,0.14331944,0.8440193,0.010010565,1.645473e-06
593,0.00085488165,0.0027547227,0.0070519075,0.9889599,0.000369476,3.4668587e-06,5.7300294e-06,6.4566876e-09,3.0361895e-09
595,4.2949443e-05,2.810695e-06,5.7995458e-05,0.9990101,0.000886066,5.617687e-09,3.09645e-10,2.914571e-13,6.5600346e-12
601,4.4219058e-07,9.1211594e-05,0.001625058,0.9981192,0.00016399,1.0883025e-07,7.3162546e-08,1.5953577e-11,1.4333944e-11
602,0.009822637,0.71715295,0.0038843595,0.030876646,0.0024197288,0.0825444,0.15060881,0.002632909,5.756052e-05
603,1.25145325e-05,0.005533361,6.346083e-05,0.9943147,5.9306352e-05,5.976352e-06,1.0616475e-05,8.9770644e-08,1.3567008e-08
604,0.144429,0.20031986,0.0043589077,0.00016631468,0.57181513,0.07813088,0.0001992324,0.0002879847,0.00029271486
606,0.013420964,0.15869024,0.01851589,0.7065699,0.10257839,8.062034e-05,2.8260587e-05,5.0460316e-05,6.518689e-05
609,0.00021917894,0.0067582713,7.858867e-06,2.5402593e-07,2.0871744e-06,0.9928301,0.00018200986,2.3305006e-07,6.2877115e-10
615,0.09320639,0.009940477,0.00395964,0.0006524025,0.0014935753,0.084349945,0.7989832,0.0062541524,0.0011602384
616,0.10612713,0.0009455519,0.012710601,0.8294222,0.050776176,1.7122633e-05,9.2183075e-07,1.6944587e-07,1.8950522e-07
626,0.018425269,0.601534,0.00027030305,0.0031615305,0.0015930025,0.079866596,0.23183307,0.063142784,0.00017346538
628,0.0387503,0.2662869,0.001416108,3.0421967e-05,0.0062503396,0.6838148,0.0032704223,0.00016478487,1.5874719e-05
629,5.339806e-06,0.003682866,0.0002679424,0.9950172,0.0010156379,2.107845e-06,8.952651e-06,4.3749417e-08,1.0648634e-10
632,0.22235496,0.30096418,0.09509889,0.0059298603,0.15028861,0.03996,0.011010905,0.055862416,0.11853014
633,0.016740996,0.8702766,0.03438824,0.040121097,0.03514835,0.0017474936,0.0010418462,0.00018464796,0.00035082357
634,0.0018340603,0.05489903,0.026966903,0.87669355,0.038505048,0.00083103,0.00025844577,5.6006734e-06,6.3609777e-06
637,1.0705971e-07,0.004239542,0.00024334641,0.9944891,0.0010081735,5.43376e-06,1.4286183e-05,2.0732753e-09,2.6850544e-10
639,0.23717193,0.4268953,0.0052274996,0.00019814473,0.0035980723,0.28430802,0.03929169,0.0012358893,0.002073477
640,2.1202526e-05,0.04248133,0.0034756605,0.95165384,0.0012918429,0.00013903098,0.0009320751,4.8508628e-06,8.923966e-08
643,0.0001714707,0.0040390566,0.0072531393,0.98830605,0.00014579712,1.7594051e-05,6.28367e-05,1.1601348e-06,2.9455796e-06
644,0.030002814,0.0032984999,0.009430496,9.383169e-06,0.00095844624,0.94199896,0.00852793,0.004216993,0.0015565301
645,0.0054637687,0.1896486,0.043476466,0.00076945225,0.18674329,0.03228833,0.002492373,0.0031076283,0.53601015
655,0.25958115,0.038833886,0.10343883,0.00011886265,0.0048740515,0.47076502,0.11672868,0.0045496686,0.0011098182
657,0.00045652673,0.018266978,0.0002928593,0.9758209,0.001175226,0.0031042018,0.0008780457,5.339537e-06,2.5346301e-08
660,7.554602e-05,0.017667318,0.00014225423,0.9815572,0.00055754586,1.1351741e-07,4.5819306e-08,1.5847604e-10,4.3559414e-09
663,0.0018686721,0.10604052,0.26328558,0.0018288698,0.6226568,0.0037757189,0.00016712083,1.5811147e-05,0.00036079664
665,0.01781496,0.9667045,0.00019718171,0.00012766696,0.0009462385,0.01334242,0.0008553679,1.07413225e-05,8.9648483e-07
666,0.10662168,0.66450876,0.0016307237,0.0010580721,0.0036465663,0.12054662,0.036077973,0.06570657,0.00020298842
668,0.0092998035,0.8635086,0.0029088825,0.015432681,0.068910636,0.024104249,0.014408886,0.0013140521,0.00011221552
683,0.023884755,0.22747514,0.040045995,0.0031617894,0.06283594,0.05490325,0.008241899,0.025262022,0.55418926
686,0.10696276,0.8643325,0.0011160423,0.00020671147,0.0012044314,0.019669196,0.006186566,0.00030996016,1.1881091e-05
687,8.642823e-05,0.07649785,0.015267836,5.9713666e-06,0.33429205,0.0033039018,4.044439e-05,3.0680858e-05,0.5704748
688,0.029384872,0.00053666567,0.96395195,0.0027853367,0.0020091524,0.00046142563,0.00060059625,5.0847297e-07,0.00026950618
691,1.13321785e-05,0.0007278953,0.00047640657,0.9986617,7.091692e-05,5.6345143e-06,4.6066318e-05,4.8528914e-08,1.7803571e-10
695,0.0028263242,0.57581127,0.0012127325,8.916874e-05,0.2271103,0.0064698635,0.0006756719,0.00064896734,0.18515569
696,0.11153352,0.27494913,0.034232117,0.24248835,0.33427614,0.0019716723,0.00022104339,4.9238308e-05,0.00027885727
699,0.8601483,0.030052325,0.030455869,0.000116279276,0.0021280965,0.05365766,0.017001214,0.006324773,0.000115402065
701,0.0038833164,0.06153528,0.11374543,0.0002956921,0.06568897,0.6835825,0.06501196,0.004652109,0.0016047439
704,0.40910283,0.5312893,0.0052307313,0.001322191,0.0072130375,0.04280444,0.0011853218,0.0017580148,9.416671e-05
714,0.10658884,0.6867622,0.0021155754,0.0009178206,0.17700082,0.02527311,0.00091786555,0.0004010209,2.2780114e-05
715,0.04272113,0.009280883,0.1704694,0.5893826,0.18590923,0.0017487122,0.00023502755,2.7458556e-05,0.00022556861
717,0.27916923,0.6915036,0.0003420036,0.00033402146,0.00010907904,0.027885428,0.0006002015,5.523711e-05,1.201967e-06
719,0.01907426,0.33439794,0.045128647,0.0012141442,0.25378484,0.17030685,0.0064721303,0.0019867579,0.16763443
720,6.3204425e-06,0.0038299405,0.00854536,0.9799711,0.0076420135,4.833562e-06,3.636729e-07,1.3399297e-09,3.6173015e-10
721,2.7048588e-06,0.00071757036,4.7367495e-05,0.9991809,1.588131e-05,1.810896e-05,1.7484272e-05,7.72529e-08,4.5423185e-10
729,0.001101496,0.24198778,0.003200078,1.0048468e-06,0.26038334,0.49329153,2.5472764e-05,6.9588754e-07,8.573907e-06
733,0.048250653,0.32566988,0.113438904,0.001936233,0.32578364,0.15146032,0.00044639182,0.0009464139,0.03206756
735,0.021275092,0.60658324,0.1528833,0.027679328,0.18418398,0.005371928,0.0011683434,0.00046405717,0.0003907728
738,0.016354997,0.02207976,0.072388425,0.00035612262,0.8879654,0.00084117055,4.6709583e-06,7.380548e-07,8.727993e-06
739,0.0024301056,0.58844626,0.012227537,0.017494895,0.0022234456,0.34390348,0.032823898,0.00040043922,4.9883918e-05
745,0.004117918,0.32722014,0.073489845,0.19652607,0.39355582,0.00461003,0.0003328168,5.2923213e-05,9.447823e-05
746,0.00026782532,0.037621997,0.0026269834,0.95850545,0.00096272025,1.1142349e-05,3.7458346e-06,4.8770033e-08,1.341211e-08
748,0.011366582,0.035151698,0.08839828,0.0045926594,0.3042488,0.019288283,0.0021173344,0.0010476187,0.53378874
755,0.0004782214,0.008773658,1.2118032e-05,0.005656801,2.5723017e-05,0.08497073,0.90000945,7.307429e-05,2.3046421e-07
756,0.0026642461,0.0023894608,6.7105066e-05,1.5198915e-05,4.2249252e-05,0.06276588,0.93123853,0.00081324327,4.0029954e-06
760,0.00016967948,2.1466349e-05,1.3824865e-06,0.00015301135,1.647383e-06,0.00035856123,0.0010675655,0.99822634,2.3512992e-07
765,0.11459446,0.7955095,0.0024963587,0.00195802,0.0592125,0.009522384,0.002702502,0.0030302336,0.0109740505
766,0.088311,0.35605872,0.004147043,7.650842e-05,0.0021615678,0.5358947,0.012808044,0.00054131134,1.1299934e-06
767,0.9826008,0.00033016063,0.0005006982,1.1153732e-06,5.4047345e-05,0.00720659,0.005934545,0.0033510607,2.1171893e-05
